yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2016/7/5, 21:58:10, 21642, 0, 0, 0, 0, 0, 0, 469.43, 24.62, 60.94, -39.13, -1239.66, 430.22, 240.12, 175.75, 197.44, 225.98, 199.96, -39.13, -1239.66, 430.22, 469.43, 0.00, 0.00
2016/7/5, 21:59:11, 21702, 0, 0, 0, 0, 0, 0, 468.64, 24.61, 60.95, 33.03, -1235.97, 511.82, 239.71, 171.79, 195.06, 232.87, 199.00, 33.03, -1235.97, 511.82, 468.64, 0.00, 0.00
2016/7/5, 22:0:12, 21763, 0, 0, 0, 0, 0, 0, 458.81, 24.61, 60.92, -74.45, -1162.87, 397.81, 234.68, 182.32, 197.26, 237.42, 204.58, -74.45, -1162.87, 397.81, 458.81, 0.00, 0.00
2016/7/5, 22:1:12, 21823, 0, 0, 0, 0, 0, 0, 458.36, 24.61, 60.91, 47.29, -1349.97, 775.07, 234.45, 172.66, 201.23, 236.13, 191.00, 47.29, -1349.97, 775.07, 458.36, 0.00, 0.00
2016/7/5, 22:2:13, 21884, 0, 0, 0, 0, 0, 0, 468.68, 24.60, 60.91, -110.95, -1444.11, 598.83, 239.73, 175.54, 207.52, 236.38, 203.77, -110.95, -1444.11, 598.83, 468.68, 0.00, 0.00
2016/7/5, 22:3:13, 21945, 0, 0, 0, 0, 0, 0, 465.26, 24.59, 60.93, 4.14, -1374.43, 317.64, 237.98, 167.63, 199.65, 226.67, 211.10, 4.14, -1374.43, 317.64, 465.26, 0.00, 0.00
2016/7/5, 22:4:14, 22005, 0, 0, 0, 0, 0, 0, 473.41, 24.58, 60.92, -133.67, -1329.71, 683.66, 242.15, 177.43, 202.87, 239.02, 196.49, -133.67, -1329.71, 683.66, 473.41, 0.00, 0.00
2016/7/5, 22:5:14, 22066, 0, 0, 0, 0, 0, 0, 460.98, 24.57, 60.92, -78.02, -1458.53, 609.77, 235.79, 173.89, 207.32, 229.40, 200.23, -78.02, -1458.53, 609.77, 460.98, 0.00, 0.00
2016/7/5, 22:6:15, 22126, 0, 0, 0, 0, 0, 0, 466.44, 24.57, 60.92, 22.26, -1254.74, 549.04, 238.58, 180.19, 200.66, 231.32, 196.96, 22.26, -1254.74, 549.04, 466.44, 0.00, 0.00
2016/7/5, 22:7:15, 22187, 0, 0, 0, 0, 0, 0, 460.21, 24.57, 60.91, -64.48, -1333.70, 426.11, 235.40, 186.08, 207.87, 233.55, 207.38, -64.48, -1333.70, 426.11, 460.21, 0.00, 0.00
2016/7/5, 22:8:16, 22247, 0, 0, 0, 0, 0, 0, 465.96, 24.56, 60.89, 7.97, -1197.06, 513.67, 238.34, 175.42, 195.13, 228.53, 195.32, 7.97, -1197.06, 513.67, 465.96, 0.00, 0.00
2016/7/5, 22:9:16, 22308, 0, 0, 0, 0, 0, 0, 462.55, 24.56, 60.90, -7.08, -1427.78, 547.07, 236.60, 172.37, 204.94, 231.31, 203.35, -7.08, -1427.78, 547.07, 462.55, 0.00, 0.00
2016/7/5, 22:10:17, 22369, 0, 0, 0, 0, 0, 0, 457.88, 24.55, 60.90, -9.63, -1318.77, 680.03, 234.21, 182.83, 205.32, 232.23, 192.89, -9.63, -1318.77, 680.03, 457.88, 0.00, 0.00
2016/7/5, 22:11:18, 22429, 0, 0, 0, 0, 0, 0, 477.58, 24.54, 60.89, -89.65, -1252.89, 487.90, 244.28, 169.45, 194.60, 225.92, 197.40, -89.65, -1252.89, 487.90, 477.58, 0.00, 0.00
2016/7/5, 22:12:18, 22490, 0, 0, 0, 0, 0, 0, 463.16, 24.54, 60.89, -55.45, -1270.04, 494.94, 236.91, 170.70, 196.15, 224.25, 196.81, -55.45, -1270.04, 494.94, 463.16, 0.00, 0.00
2016/7/5, 22:13:19, 22550, 0, 0, 0, 0, 0, 0, 467.33, 24.55, 60.87, -9.16, -1374.86, 460.28, 239.04, 174.94, 203.74, 235.42, 208.02, -9.16, -1374.86, 460.28, 467.33, 0.00, 0.00
2016/7/5, 22:14:19, 22611, 0, 0, 0, 0, 0, 0, 469.02, 24.55, 60.86, -42.58, -1480.36, 606.55, 239.90, 170.52, 206.54, 240.71, 206.85, -42.58, -1480.36, 606.55, 469.02, 0.00, 0.00
2016/7/5, 22:15:20, 22672, 0, 0, 0, 0, 0, 0, 469.39, 24.55, 60.85, -90.19, -1508.94, 678.31, 240.09, 177.72, 211.96, 241.09, 204.32, -90.19, -1508.94, 678.31, 469.39, 0.00, 0.00
2016/7/5, 22:16:21, 22732, 0, 0, 0, 0, 0, 0, 453.72, 24.54, 60.84, -137.61, -1555.28, 810.18, 232.08, 170.94, 210.51, 234.74, 195.92, -137.61, -1555.28, 810.18, 453.72, 0.00, 0.00
2016/7/5, 22:17:21, 22793, 0, 0, 0, 0, 0, 0, 462.16, 24.54, 60.84, -89.03, -1401.60, 603.78, 236.40, 172.51, 203.72, 239.62, 203.58, -89.03, -1401.60, 603.78, 462.16, 0.00, 0.00
2016/7/5, 22:18:22, 22853, 0, 0, 0, 0, 0, 0, 466.07, 24.54, 60.83, -26.56, -1298.09, 533.88, 238.40, 179.49, 202.43, 227.60, 197.47, -26.56, -1298.09, 533.88, 466.07, 0.00, 0.00
2016/7/5, 22:19:22, 22914, 0, 0, 0, 0, 0, 0, 470.72, 24.54, 60.82, -18.07, -1448.69, 562.02, 240.77, 174.91, 207.40, 234.40, 204.87, -18.07, -1448.69, 562.02, 470.72, 0.00, 0.00
2016/7/5, 22:20:23, 22974, 0, 0, 0, 0, 0, 0, 457.59, 24.55, 60.81, -95.54, -1338.41, 671.13, 234.06, 173.19, 200.94, 231.34, 193.62, -95.54, -1338.41, 671.13, 457.59, 0.00, 0.00
2016/7/5, 22:21:24, 23035, 0, 0, 0, 0, 0, 0, 465.89, 24.55, 60.79, -46.77, -1540.98, 845.32, 238.30, 173.75, 211.36, 235.72, 194.06, -46.77, -1540.98, 845.32, 465.89, 0.00, 0.00
2016/7/5, 22:22:25, 23096, 0, 0, 0, 0, 0, 0, 465.15, 24.56, 60.78, -81.05, -1259.88, 455.84, 237.92, 177.33, 199.33, 224.81, 198.77, -81.05, -1259.88, 455.84, 465.15, 0.00, 0.00
2016/7/5, 22:23:26, 23157, 0, 0, 0, 0, 0, 0, 469.02, 24.56, 60.76, 81.80, -1456.72, 608.34, 239.91, 182.30, 211.91, 241.45, 206.26, 81.80, -1456.72, 608.34, 469.02, 0.00, 0.00
2016/7/5, 22:24:26, 23218, 0, 0, 0, 0, 0, 0, 466.81, 24.57, 60.74, -20.58, -1295.23, 451.49, 238.77, 176.62, 200.70, 230.66, 203.21, -20.58, -1295.23, 451.49, 466.81, 0.00, 0.00
2016/7/5, 22:25:27, 23278, 0, 0, 0, 0, 0, 0, 474.45, 24.57, 60.71, 6.15, -1358.30, 580.56, 242.68, 175.72, 203.34, 243.36, 205.09, 6.15, -1358.30, 580.56, 474.45, 0.00, 0.00
2016/7/5, 22:26:28, 23339, 0, 0, 0, 0, 0, 0, 471.05, 24.57, 60.69, -26.76, -1401.31, 586.45, 240.94, 175.49, 205.36, 235.68, 202.51, -26.76, -1401.31, 586.45, 471.05, 0.00, 0.00
2016/7/5, 22:27:28, 23400, 0, 0, 0, 0, 0, 0, 467.48, 24.57, 60.68, -64.55, -1257.65, 459.44, 239.12, 177.42, 199.27, 230.00, 201.10, -64.55, -1257.65, 459.44, 467.48, 0.00, 0.00
2016/7/5, 22:28:29, 23460, 0, 0, 0, 0, 0, 0, 467.44, 24.59, 60.64, -5.32, -1148.91, 380.91, 239.09, 176.34, 193.25, 228.74, 200.62, -5.32, -1148.91, 380.91, 467.44, 0.00, 0.00
2016/7/5, 22:29:29, 23521, 0, 0, 0, 0, 0, 0, 464.21, 24.59, 60.62, -53.57, -1226.46, 519.18, 237.44, 172.19, 194.81, 236.21, 199.94, -53.57, -1226.46, 519.18, 464.21, 0.00, 0.00
2016/7/5, 22:30:30, 23581, 0, 0, 0, 0, 0, 0, 464.43, 24.59, 60.60, -96.29, -1204.43, 500.76, 237.56, 176.38, 196.04, 218.85, 191.42, -96.29, -1204.43, 500.76, 464.43, 0.00, 0.00
2016/7/5, 22:31:31, 23642, 0, 0, 0, 0, 0, 0, 464.27, 24.59, 60.57, -64.09, -1278.71, 633.46, 237.47, 171.42, 196.98, 220.87, 188.19, -64.09, -1278.71, 633.46, 464.27, 0.00, 0.00
2016/7/5, 22:32:32, 23703, 0, 0, 0, 0, 0, 0, 467.51, 24.60, 60.55, 53.56, -1402.99, 716.34, 239.13, 173.64, 204.42, 239.19, 197.53, 53.56, -1402.99, 716.34, 467.51, 0.00, 0.00
2016/7/5, 22:33:32, 23764, 0, 0, 0, 0, 0, 0, 468.12, 24.60, 60.53, -127.43, -1544.39, 686.47, 239.44, 170.00, 209.44, 240.35, 204.81, -127.43, -1544.39, 686.47, 468.12, 0.00, 0.00
2016/7/5, 22:34:33, 23825, 0, 0, 0, 0, 0, 0, 473.97, 24.61, 60.50, -12.76, -1457.86, 618.68, 242.43, 172.79, 206.68, 235.32, 202.70, -12.76, -1457.86, 618.68, 473.97, 0.00, 0.00
2016/7/5, 22:35:34, 23885, 0, 0, 0, 0, 0, 0, 461.72, 24.61, 60.47, 113.84, -1350.60, 649.49, 236.17, 168.87, 199.15, 230.15, 194.60, 113.84, -1350.60, 649.49, 461.72, 0.00, 0.00
2016/7/5, 22:36:35, 23946, 0, 0, 0, 0, 0, 0, 470.91, 24.62, 60.45, -77.42, -1210.59, 423.01, 240.87, 173.45, 194.72, 230.96, 201.77, -77.42, -1210.59, 423.01, 470.91, 0.00, 0.00
2016/7/5, 22:37:35, 24007, 0, 0, 0, 0, 0, 0, 458.68, 24.62, 60.44, -72.91, -1157.89, 446.03, 234.62, 173.67, 192.21, 233.65, 200.00, -72.91, -1157.89, 446.03, 458.68, 0.00, 0.00
2016/7/5, 22:38:37, 24068, 0, 0, 0, 0, 0, 0, 456.78, 24.62, 60.43, 47.40, -1345.26, 526.44, 233.64, 169.42, 199.19, 232.68, 202.11, 47.40, -1345.26, 526.44, 456.78, 0.00, 0.00
2016/7/5, 22:39:37, 24128, 0, 0, 0, 0, 0, 0, 471.97, 24.63, 60.39, -17.93, -1338.28, 494.91, 241.42, 174.83, 201.85, 235.06, 204.70, -17.93, -1338.28, 494.91, 471.97, 0.00, 0.00
2016/7/5, 22:40:38, 24189, 0, 0, 0, 0, 0, 0, 467.84, 24.63, 60.36, -78.19, -1274.88, 334.60, 239.30, 175.02, 198.79, 228.89, 207.70, -78.19, -1274.88, 334.60, 467.84, 0.00, 0.00
2016/7/5, 22:41:39, 24250, 0, 0, 0, 0, 0, 0, 481.80, 24.63, 60.36, -10.02, -1292.79, 793.09, 246.44, 168.04, 195.81, 236.98, 188.40, -10.02, -1292.79, 793.09, 481.80, 0.00, 0.00
2016/7/5, 22:42:39, 24311, 0, 0, 0, 0, 0, 0, 471.05, 24.63, 60.33, -41.65, -1179.10, 403.49, 240.94, 174.21, 193.57, 226.98, 199.66, -41.65, -1179.10, 403.49, 471.05, 0.00, 0.00
2016/7/5, 22:43:40, 24371, 0, 0, 0, 0, 0, 0, 468.34, 24.63, 60.31, -61.05, -1492.32, 468.04, 239.56, 171.04, 207.42, 228.69, 208.52, -61.05, -1492.32, 468.04, 468.34, 0.00, 0.00
2016/7/5, 22:44:40, 24432, 0, 0, 0, 0, 0, 0, 470.24, 24.63, 60.27, 11.66, -1355.73, 698.12, 240.53, 173.60, 202.04, 239.74, 197.04, 11.66, -1355.73, 698.12, 470.24, 0.00, 0.00
2016/7/5, 22:45:41, 24493, 0, 0, 0, 0, 0, 0, 473.89, 24.63, 60.26, -99.82, -1371.50, 709.79, 242.40, 174.40, 203.26, 232.72, 193.49, -99.82, -1371.50, 709.79, 473.89, 0.00, 0.00
2016/7/5, 22:46:42, 24554, 0, 0, 0, 0, 0, 0, 464.51, 24.62, 60.27, -0.26, -1150.95, 434.96, 237.60, 176.27, 193.31, 236.92, 201.96, -0.26, -1150.95, 434.96, 464.51, 0.00, 0.00
2016/7/5, 22:47:43, 24614, 0, 0, 0, 0, 0, 0, 457.00, 24.62, 60.26, -19.67, -1294.81, 650.05, 233.75, 172.58, 198.43, 237.21, 196.08, -19.67, -1294.81, 650.05, 457.00, 0.00, 0.00
2016/7/5, 22:48:43, 24675, 0, 0, 0, 0, 0, 0, 479.94, 24.62, 60.25, -92.98, -1467.99, 456.98, 245.49, 180.17, 211.28, 238.57, 213.15, -92.98, -1467.99, 456.98, 479.94, 0.00, 0.00
2016/7/5, 22:49:44, 24736, 0, 0, 0, 0, 0, 0, 466.88, 24.61, 60.24, -67.74, -1352.79, 452.88, 238.81, 179.98, 205.43, 231.72, 205.75, -67.74, -1352.79, 452.88, 466.88, 0.00, 0.00
2016/7/5, 22:50:45, 24796, 0, 0, 0, 0, 0, 0, 482.03, 24.60, 60.25, -6.77, -1413.26, 632.53, 246.56, 169.13, 202.42, 233.27, 199.33, -6.77, -1413.26, 632.53, 482.03, 0.00, 0.00
2016/7/5, 22:51:46, 24857, 0, 0, 0, 0, 0, 0, 468.40, 24.60, 60.23, 27.96, -1223.12, 496.97, 239.58, 178.51, 198.15, 228.77, 197.26, 27.96, -1223.12, 496.97, 468.40, 0.00, 0.00
2016/7/5, 22:52:47, 24918, 0, 0, 0, 0, 0, 0, 464.52, 24.60, 60.22, -63.60, -1377.01, 570.29, 237.60, 178.96, 206.08, 226.81, 198.04, -63.60, -1377.01, 570.29, 464.52, 0.00, 0.00
2016/7/5, 22:53:48, 24980, 0, 0, 0, 0, 0, 0, 472.97, 24.59, 60.23, -176.74, -1197.06, 386.03, 241.92, 186.11, 201.08, 233.55, 204.51, -176.74, -1197.06, 386.03, 472.97, 0.00, 0.00
2016/7/5, 22:54:49, 25040, 0, 0, 0, 0, 0, 0, 460.03, 24.58, 60.24, -69.95, -1118.08, 292.15, 235.31, 179.98, 193.73, 228.25, 203.90, -69.95, -1118.08, 292.15, 460.03, 0.00, 0.00
2016/7/5, 22:55:49, 25101, 0, 0, 0, 0, 0, 0, 473.89, 24.58, 60.21, -40.23, -1460.68, 490.48, 242.40, 167.72, 204.00, 223.77, 203.74, -40.23, -1460.68, 490.48, 473.89, 0.00, 0.00
2016/7/5, 22:56:50, 25161, 0, 0, 0, 0, 0, 0, 471.27, 24.58, 60.20, 88.33, -1356.57, 512.48, 241.06, 174.89, 202.79, 226.66, 200.25, 88.33, -1356.57, 512.48, 471.27, 0.00, 0.00
2016/7/5, 22:57:51, 25222, 0, 0, 0, 0, 0, 0, 465.34, 24.57, 60.20, -69.80, -1482.67, 715.95, 238.02, 169.38, 206.02, 239.89, 200.79, -69.80, -1482.67, 715.95, 465.34, 0.00, 0.00
2016/7/5, 22:58:51, 25283, 0, 0, 0, 0, 0, 0, 464.58, 24.56, 60.20, 16.54, -1583.34, 798.59, 237.63, 169.83, 211.29, 232.52, 196.44, 16.54, -1583.34, 798.59, 464.58, 0.00, 0.00
2016/7/5, 22:59:53, 25344, 0, 0, 0, 0, 0, 0, 460.58, 24.56, 60.20, -62.66, -1447.73, 675.65, 235.58, 171.02, 205.19, 228.21, 195.79, -62.66, -1447.73, 675.65, 460.58, 0.00, 0.00
2016/7/5, 23:0:53, 25404, 0, 0, 0, 0, 0, 0, 457.93, 24.55, 60.20, -30.26, -1508.17, 574.23, 234.23, 174.46, 210.12, 241.58, 209.98, -30.26, -1508.17, 574.23, 457.93, 0.00, 0.00
2016/7/5, 23:1:54, 25465, 0, 0, 0, 0, 0, 0, 472.40, 24.54, 60.22, -66.74, -1428.55, 613.57, 241.63, 180.50, 209.50, 239.13, 203.81, -66.74, -1428.55, 613.57, 472.40, 0.00, 0.00
2016/7/5, 23:2:54, 25525, 0, 0, 0, 0, 0, 0, 477.40, 24.54, 60.20, 68.29, -1326.38, 498.19, 244.19, 164.62, 195.58, 226.49, 199.81, 68.29, -1326.38, 498.19, 477.40, 0.00, 0.00
2016/7/5, 23:3:55, 25586, 0, 0, 0, 0, 0, 0, 462.22, 24.54, 60.21, -5.20, -1609.57, 651.06, 236.42, 170.00, 212.69, 226.75, 202.23, -5.20, -1609.57, 651.06, 462.22, 0.00, 0.00
2016/7/5, 23:4:56, 25647, 0, 0, 0, 0, 0, 0, 473.04, 24.54, 60.22, -85.16, -1262.98, 584.50, 241.96, 172.79, 196.96, 231.15, 195.32, -85.16, -1262.98, 584.50, 473.04, 0.00, 0.00
2016/7/5, 23:5:56, 25708, 0, 0, 0, 0, 0, 0, 466.74, 24.52, 60.21, -97.45, -1579.66, 681.98, 238.74, 172.49, 212.58, 235.51, 203.91, -97.45, -1579.66, 681.98, 466.74, 0.00, 0.00
2016/7/5, 23:6:57, 25769, 0, 0, 0, 0, 0, 0, 479.83, 24.52, 60.22, 19.33, -1269.75, 756.69, 245.43, 171.30, 196.47, 227.58, 184.77, 19.33, -1269.75, 756.69, 479.83, 0.00, 0.00
2016/7/5, 23:7:57, 25829, 0, 0, 0, 0, 0, 0, 472.52, 24.51, 60.23, -12.14, -1324.85, 653.46, 241.69, 181.67, 204.98, 232.85, 194.81, -12.14, -1324.85, 653.46, 472.52, 0.00, 0.00
2016/7/5, 23:8:59, 25890, 0, 0, 0, 0, 0, 0, 470.91, 24.51, 60.24, -84.96, -1381.84, 576.90, 240.87, 170.38, 201.55, 236.89, 202.91, -84.96, -1381.84, 576.90, 470.91, 0.00, 0.00
2016/7/5, 23:9:59, 25950, 0, 0, 0, 0, 0, 0, 458.08, 24.50, 60.22, -6.92, -1435.28, 692.11, 234.31, 168.92, 203.40, 228.02, 194.38, -6.92, -1435.28, 692.11, 458.08, 0.00, 0.00
2016/7/5, 23:11:0, 26012, 0, 0, 0, 0, 0, 0, 465.48, 24.50, 60.23, -94.10, -1354.30, 660.53, 238.09, 180.49, 205.79, 235.64, 196.91, -94.10, -1354.30, 660.53, 465.48, 0.00, 0.00
2016/7/5, 23:12:1, 26072, 0, 0, 0, 0, 0, 0, 469.32, 24.50, 60.21, -55.92, -1347.79, 773.01, 240.06, 168.34, 198.72, 230.26, 188.09, -55.92, -1347.79, 773.01, 469.32, 0.00, 0.00
2016/7/5, 23:13:1, 26133, 0, 0, 0, 0, 0, 0, 471.05, 24.50, 60.21, 27.56, -1181.76, 320.20, 240.94, 178.56, 196.12, 228.98, 205.12, 27.56, -1181.76, 320.20, 471.05, 0.00, 0.00
2016/7/5, 23:14:2, 26194, 0, 0, 0, 0, 0, 0, 459.91, 24.50, 60.19, -94.82, -1202.39, 321.41, 235.25, 177.92, 196.79, 230.17, 206.40, -94.82, -1202.39, 321.41, 459.91, 0.00, 0.00
2016/7/5, 23:15:3, 26254, 0, 0, 0, 0, 0, 0, 477.07, 24.51, 60.17, -68.31, -1298.21, 612.03, 244.02, 172.58, 198.60, 229.58, 194.38, -68.31, -1298.21, 612.03, 477.07, 0.00, 0.00
2016/7/5, 23:16:4, 26315, 0, 0, 0, 0, 0, 0, 459.06, 24.51, 60.16, -43.56, -1573.40, 833.04, 234.81, 172.00, 212.00, 223.25, 189.64, -43.56, -1573.40, 833.04, 459.06, 0.00, 0.00
2016/7/5, 23:17:5, 26376, 0, 0, 0, 0, 0, 0, 460.95, 24.51, 60.16, 12.44, -1486.45, 591.12, 235.77, 167.34, 205.08, 231.64, 203.34, 12.44, -1486.45, 591.12, 460.95, 0.00, 0.00
2016/7/5, 23:18:6, 26437, 0, 0, 0, 0, 0, 0, 472.16, 24.52, 60.15, -66.45, -1173.05, 458.42, 241.51, 177.60, 195.15, 229.77, 197.96, -66.45, -1173.05, 458.42, 472.16, 0.00, 0.00
2016/7/5, 23:19:6, 26497, 0, 0, 0, 0, 0, 0, 470.00, 24.50, 60.14, 11.42, -1272.78, 487.77, 240.40, 174.92, 198.63, 229.63, 199.98, 11.42, -1272.78, 487.77, 470.00, 0.00, 0.00
2016/7/5, 23:20:7, 26559, 0, 0, 0, 0, 0, 0, 465.93, 24.50, 60.14, -123.25, -1392.52, 517.79, 238.32, 181.51, 208.26, 235.85, 205.87, -123.25, -1392.52, 517.79, 465.93, 0.00, 0.00
2016/7/5, 23:21:8, 26619, 0, 0, 0, 0, 0, 0, 454.12, 24.52, 60.12, -40.25, -1285.14, 555.00, 232.28, 172.43, 197.87, 237.25, 200.72, -40.25, -1285.14, 555.00, 454.12, 0.00, 0.00
2016/7/5, 23:22:8, 26680, 0, 0, 0, 0, 0, 0, 470.35, 24.51, 60.10, 86.51, -1436.96, 658.26, 240.58, 180.51, 209.92, 238.23, 201.32, 86.51, -1436.96, 658.26, 470.35, 0.00, 0.00
2016/7/5, 23:23:9, 26740, 0, 0, 0, 0, 0, 0, 448.68, 24.51, 60.08, -59.16, -1341.48, 561.38, 229.50, 166.40, 197.33, 229.65, 198.63, -59.16, -1341.48, 561.38, 448.68, 0.00, 0.00
2016/7/5, 23:24:10, 26801, 0, 0, 0, 0, 0, 0, 471.79, 24.52, 60.08, 16.06, -1439.02, 619.85, 241.32, 166.60, 202.30, 219.30, 193.94, 16.06, -1439.02, 619.85, 471.79, 0.00, 0.00
2016/7/5, 23:25:11, 26862, 0, 0, 0, 0, 0, 0, 481.65, 24.52, 60.06, 27.23, -1368.99, 347.85, 246.37, 171.13, 201.33, 232.04, 212.00, 27.23, -1368.99, 347.85, 481.65, 0.00, 0.00
2016/7/5, 23:26:12, 26923, 0, 0, 0, 0, 0, 0, 465.70, 24.53, 60.03, -16.50, -1484.35, 642.48, 238.21, 171.09, 207.06, 234.49, 202.00, -16.50, -1484.35, 642.48, 465.70, 0.00, 0.00
2016/7/5, 23:27:12, 26983, 0, 0, 0, 0, 0, 0, 454.71, 24.53, 60.01, -87.56, -1308.77, 638.11, 232.58, 177.38, 201.79, 234.11, 195.66, -87.56, -1308.77, 638.11, 454.71, 0.00, 0.00
2016/7/5, 23:28:13, 27044, 0, 0, 0, 0, 0, 0, 451.88, 24.53, 60.00, -156.98, -1220.50, 601.04, 231.13, 172.35, 194.60, 229.94, 192.31, -156.98, -1220.50, 601.04, 451.88, 0.00, 0.00
2016/7/5, 23:29:13, 27105, 0, 0, 0, 0, 0, 0, 453.64, 24.53, 59.99, 9.57, -1288.29, 481.27, 232.04, 168.27, 195.71, 225.90, 199.02, 9.57, -1288.29, 481.27, 453.64, 0.00, 0.00
2016/7/5, 23:30:14, 27165, 0, 0, 0, 0, 0, 0, 466.44, 24.54, 59.97, -171.60, -1242.55, 512.99, 238.58, 176.87, 198.21, 234.81, 200.15, -171.60, -1242.55, 512.99, 466.44, 0.00, 0.00
2016/7/5, 23:31:14, 27226, 0, 0, 0, 0, 0, 0, 472.48, 24.54, 59.96, -133.80, -1516.49, 585.88, 241.67, 172.19, 209.27, 237.27, 207.52, -133.80, -1516.49, 585.88, 472.48, 0.00, 0.00
2016/7/5, 23:32:15, 27287, 0, 0, 0, 0, 0, 0, 475.48, 24.54, 59.96, 4.63, -1382.56, 615.79, 243.21, 168.04, 200.28, 233.96, 199.43, 4.63, -1382.56, 615.79, 475.48, 0.00, 0.00
2016/7/5, 23:33:16, 27347, 0, 0, 0, 0, 0, 0, 466.88, 24.55, 59.92, -5.15, -1505.71, 559.60, 238.81, 170.77, 207.94, 228.94, 204.34, -5.15, -1505.71, 559.60, 466.88, 0.00, 0.00
2016/7/5, 23:34:17, 27408, 0, 0, 0, 0, 0, 0, 464.38, 24.55, 59.90, 11.48, -1189.61, 552.13, 237.53, 165.45, 189.23, 225.40, 191.47, 11.48, -1189.61, 552.13, 464.38, 0.00, 0.00
2016/7/5, 23:35:18, 27469, 0, 0, 0, 0, 0, 0, 467.22, 24.55, 59.89, -40.64, -1363.72, 570.98, 238.98, 173.91, 202.60, 228.98, 198.60, -40.64, -1363.72, 570.98, 467.22, 0.00, 0.00
2016/7/5, 23:36:18, 27530, 0, 0, 0, 0, 0, 0, 466.43, 24.56, 59.88, -15.41, -1279.72, 622.50, 238.58, 172.33, 197.54, 230.23, 193.48, -15.41, -1279.72, 622.50, 466.43, 0.00, 0.00
2016/7/5, 23:37:19, 27590, 0, 0, 0, 0, 0, 0, 475.48, 24.56, 59.83, -14.85, -1352.16, 330.39, 243.21, 187.17, 209.40, 237.51, 215.04, -14.85, -1352.16, 330.39, 475.48, 0.00, 0.00
2016/7/5, 23:38:20, 27651, 0, 0, 0, 0, 0, 0, 467.03, 24.56, 59.81, -68.65, -1392.52, 732.32, 238.89, 176.92, 205.72, 227.77, 190.60, -68.65, -1392.52, 732.32, 467.03, 0.00, 0.00
2016/7/5, 23:39:21, 27712, 0, 0, 0, 0, 0, 0, 467.10, 24.57, 59.81, -14.67, -1420.75, 723.92, 238.92, 179.02, 208.29, 241.02, 198.69, -14.67, -1420.75, 723.92, 467.10, 0.00, 0.00
2016/7/5, 23:40:21, 27772, 0, 0, 0, 0, 0, 0, 472.20, 24.57, 59.78, 1.07, -1412.16, 403.78, 241.53, 173.23, 204.64, 224.68, 206.96, 1.07, -1412.16, 403.78, 472.20, 0.00, 0.00
2016/7/5, 23:41:22, 27833, 0, 0, 0, 0, 0, 0, 472.45, 24.58, 59.77, -71.12, -1279.84, 483.90, 241.66, 179.57, 201.57, 231.17, 201.21, -71.12, -1279.84, 483.90, 472.45, 0.00, 0.00
2016/7/5, 23:42:23, 27894, 0, 0, 0, 0, 0, 0, 468.68, 24.57, 59.77, -47.44, -1328.15, 531.73, 239.73, 175.94, 201.96, 230.06, 199.90, -47.44, -1328.15, 531.73, 468.68, 0.00, 0.00
2016/7/5, 23:43:23, 27955, 0, 0, 0, 0, 0, 0, 462.24, 24.58, 59.74, -31.15, -1402.86, 669.01, 236.43, 165.60, 199.94, 236.40, 198.60, -31.15, -1402.86, 669.01, 462.24, 0.00, 0.00
2016/7/5, 23:44:24, 28016, 0, 0, 0, 0, 0, 0, 461.20, 24.58, 59.72, -3.06, -1241.41, 542.49, 235.91, 176.36, 197.87, 229.98, 196.15, -3.06, -1241.41, 542.49, 461.20, 0.00, 0.00
2016/7/5, 23:45:25, 28076, 0, 0, 0, 0, 0, 0, 466.35, 24.58, 59.72, -152.79, -1369.33, 764.65, 238.54, 173.60, 202.71, 240.40, 194.38, -152.79, -1369.33, 764.65, 466.35, 0.00, 0.00
2016/7/5, 23:46:25, 28137, 0, 0, 0, 0, 0, 0, 472.71, 24.58, 59.71, -21.29, -1338.49, 677.14, 241.79, 168.53, 198.36, 235.06, 195.17, -21.29, -1338.49, 677.14, 472.71, 0.00, 0.00
2016/7/5, 23:47:27, 28198, 0, 0, 0, 0, 0, 0, 461.17, 24.58, 59.70, -76.03, -1363.09, 558.11, 235.89, 175.66, 203.55, 235.42, 202.47, -76.03, -1363.09, 558.11, 461.17, 0.00, 0.00
2016/7/5, 23:48:28, 28259, 0, 0, 0, 0, 0, 0, 464.89, 24.58, 59.68, -36.08, -1441.71, 750.61, 237.79, 179.13, 209.40, 229.55, 192.32, -36.08, -1441.71, 750.61, 464.89, 0.00, 0.00
2016/7/5, 23:49:29, 28320, 0, 0, 0, 0, 0, 0, 462.16, 24.58, 59.66, -25.73, -1309.78, 678.83, 236.40, 172.23, 198.98, 229.92, 191.47, -25.73, -1309.78, 678.83, 462.16, 0.00, 0.00
2016/7/5, 23:50:29, 28381, 0, 0, 0, 0, 0, 0, 457.59, 24.58, 59.65, -113.29, -1231.43, 370.86, 234.06, 189.88, 204.88, 234.60, 207.08, -113.29, -1231.43, 370.86, 457.59, 0.00, 0.00
