Box01_37_03_04 ...New Logging Session...2016/6/21, 16:16:57, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2016/6/21, 21:3:5, 17169, 11, 14, 15, 11, 14, 15, 684.99, 21.91, 59.53, 0.00, -7.81, 64.01, 350.37, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.99, 14.00, 14.00
2016/6/21, 21:4:5, 17229, 12, 15, 17, 12, 15, 17, 683.43, 21.93, 59.46, 0.00, -7.81, 64.01, 349.57, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 683.43, 15.00, 15.00
2016/6/21, 21:5:6, 17290, 11, 14, 16, 11, 14, 16, 684.37, 21.94, 59.43, 0.00, -7.81, 64.01, 350.06, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.37, 14.00, 14.00
2016/6/21, 21:6:6, 17351, 11, 14, 15, 11, 14, 15, 684.77, 21.94, 59.45, 0.00, -7.81, 64.01, 350.26, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.77, 14.00, 14.00
2016/6/21, 21:7:7, 17411, 11, 13, 15, 11, 13, 15, 697.66, 21.95, 59.40, 0.00, -7.81, 64.01, 356.85, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 697.66, 13.00, 13.00
2016/6/21, 21:8:7, 17471, 12, 14, 17, 12, 14, 17, 685.89, 21.95, 59.43, 0.00, -7.81, 64.01, 350.83, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.89, 14.00, 14.00
2016/6/21, 21:9:7, 17531, 11, 14, 17, 11, 14, 17, 690.27, 21.95, 59.43, 0.00, -7.81, 64.01, 353.08, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.27, 14.00, 14.00
2016/6/21, 21:10:7, 17592, 10, 13, 15, 10, 13, 15, 685.57, 21.94, 59.43, 0.00, -7.81, 64.01, 350.67, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.57, 13.00, 13.00
2016/6/21, 21:11:8, 17652, 13, 16, 17, 13, 16, 17, 695.92, 21.94, 59.46, 0.00, -7.81, 64.01, 355.96, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 695.92, 16.00, 16.00
2016/6/21, 21:12:8, 17713, 12, 15, 16, 12, 15, 16, 685.06, 21.94, 59.41, 0.00, -7.81, 64.01, 350.41, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.06, 15.00, 15.00
2016/6/21, 21:13:9, 17773, 12, 14, 14, 12, 14, 14, 689.00, 21.94, 59.39, 0.00, -7.81, 64.01, 352.43, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.00, 14.00, 14.00
2016/6/21, 21:14:9, 17834, 11, 14, 15, 11, 14, 15, 687.41, 21.92, 59.43, 0.00, -7.81, 64.01, 351.61, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 687.41, 14.00, 14.00
2016/6/21, 21:15:10, 17894, 12, 14, 15, 12, 14, 15, 690.34, 21.90, 59.51, 0.00, -7.81, 64.01, 353.11, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.34, 14.00, 14.00
2016/6/21, 21:16:11, 17955, 12, 15, 16, 12, 15, 16, 684.91, 21.91, 59.55, 0.00, -7.81, 64.01, 350.33, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.91, 15.00, 15.00
2016/6/21, 21:17:11, 18015, 12, 15, 17, 12, 15, 17, 695.05, 21.91, 59.55, 0.00, -7.81, 64.01, 355.52, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 695.05, 15.00, 15.00
2016/6/21, 21:18:12, 18076, 12, 15, 16, 12, 15, 16, 689.00, 21.89, 59.63, 0.00, -7.81, 64.01, 352.43, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.00, 15.00, 15.00
2016/6/21, 21:19:12, 18136, 12, 15, 16, 12, 15, 16, 696.29, 21.88, 59.66, 0.00, -7.81, 64.01, 356.15, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 696.29, 15.00, 15.00
2016/6/21, 21:20:12, 18196, 10, 13, 14, 10, 13, 14, 686.25, 21.88, 59.67, 0.00, -7.81, 64.01, 351.02, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.25, 13.00, 13.00
2016/6/21, 21:21:12, 18257, 13, 16, 17, 13, 16, 17, 684.95, 21.86, 59.79, 0.00, -7.81, 64.01, 350.35, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.95, 16.00, 16.00
2016/6/21, 21:22:13, 18317, 13, 17, 17, 13, 17, 17, 689.19, 21.85, 59.81, 0.00, -7.81, 64.01, 352.52, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.19, 17.00, 17.00
2016/6/21, 21:23:13, 18378, 12, 16, 16, 12, 16, 16, 680.86, 21.84, 59.83, 0.00, -7.81, 64.01, 348.26, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 680.86, 16.00, 16.00
2016/6/21, 21:24:14, 18438, 13, 15, 16, 13, 15, 16, 700.95, 21.82, 59.91, 0.00, -7.81, 64.01, 358.54, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 700.95, 15.00, 15.00
2016/6/21, 21:25:14, 18499, 12, 15, 16, 12, 15, 16, 695.63, 21.81, 59.94, 0.00, -7.81, 64.01, 355.81, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 695.63, 15.00, 15.00
2016/6/21, 21:26:14, 18559, 12, 15, 16, 12, 15, 16, 686.59, 21.76, 60.09, 0.00, -7.81, 64.01, 351.19, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.59, 15.00, 15.00
2016/6/21, 21:27:15, 18619, 12, 15, 17, 12, 15, 17, 689.26, 21.74, 60.14, 0.00, -7.81, 64.01, 352.56, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.26, 15.00, 15.00
2016/6/21, 21:28:15, 18680, 11, 14, 16, 11, 14, 16, 687.88, 21.71, 60.22, 0.00, -7.81, 64.01, 351.85, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 687.88, 14.00, 14.00
2016/6/21, 21:29:16, 18740, 11, 14, 17, 11, 14, 17, 689.08, 21.67, 60.34, 0.00, -7.81, 64.01, 352.46, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.08, 14.00, 14.00
2016/6/21, 21:30:17, 18801, 12, 15, 18, 12, 15, 18, 690.20, 21.62, 60.51, 0.00, -7.81, 64.01, 353.04, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.20, 15.00, 15.00
2016/6/21, 21:31:17, 18861, 12, 15, 16, 12, 15, 16, 680.32, 21.57, 60.69, 0.00, -7.81, 64.01, 347.98, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 680.32, 15.00, 15.00
2016/6/21, 21:32:18, 18922, 13, 15, 17, 13, 15, 17, 696.10, 21.53, 60.88, 0.00, -7.81, 64.01, 356.06, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 696.10, 15.00, 15.00
2016/6/21, 21:33:18, 18982, 12, 15, 16, 12, 15, 16, 690.49, 21.48, 61.03, 0.00, -7.81, 64.01, 353.19, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.49, 15.00, 15.00
2016/6/21, 21:34:19, 19043, 13, 16, 17, 13, 16, 17, 689.33, 21.42, 61.23, 0.00, -7.81, 64.01, 352.59, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.33, 16.00, 16.00
2016/6/21, 21:35:19, 19104, 11, 14, 16, 11, 14, 16, 689.26, 21.36, 61.43, 0.00, -7.81, 64.01, 352.56, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.26, 14.00, 14.00
2016/6/21, 21:36:20, 19164, 13, 17, 17, 13, 17, 17, 686.69, 21.33, 61.55, 0.00, -7.81, 64.01, 351.24, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.69, 17.00, 17.00
2016/6/21, 21:37:20, 19224, 13, 16, 17, 13, 16, 17, 689.50, 21.30, 61.61, 0.00, -7.81, 64.01, 352.68, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.50, 16.00, 16.00
2016/6/21, 21:38:20, 19285, 13, 17, 19, 13, 17, 19, 686.65, 21.27, 61.73, 0.00, -7.81, 64.01, 351.22, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.65, 17.00, 17.00
2016/6/21, 21:39:21, 19345, 13, 16, 17, 13, 16, 17, 683.65, 21.27, 61.75, 0.00, -7.81, 64.01, 349.69, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 683.65, 16.00, 16.00
2016/6/21, 21:40:21, 19406, 12, 16, 18, 12, 16, 18, 689.98, 21.22, 61.90, 0.00, -7.81, 64.01, 352.93, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.98, 16.00, 16.00
2016/6/21, 21:41:22, 19466, 12, 15, 15, 12, 15, 15, 687.01, 21.17, 62.07, 0.00, -7.81, 64.01, 351.41, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 687.01, 15.00, 15.00
2016/6/21, 21:42:22, 19527, 13, 16, 17, 13, 16, 17, 698.56, 21.15, 62.21, 0.00, -7.81, 64.01, 357.31, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 698.56, 16.00, 16.00
2016/6/21, 21:43:22, 19587, 12, 15, 16, 12, 15, 16, 683.41, 21.13, 62.27, 0.00, -7.81, 64.01, 349.57, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 683.41, 15.00, 15.00
2016/6/21, 21:44:23, 19647, 12, 15, 16, 12, 15, 16, 685.22, 21.12, 62.32, 0.00, -7.81, 64.01, 350.49, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.22, 15.00, 15.00
2016/6/21, 21:45:23, 19707, 13, 17, 18, 13, 17, 18, 687.43, 21.11, 62.40, 0.00, -7.81, 64.01, 351.62, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 687.43, 17.00, 17.00
2016/6/21, 21:46:23, 19767, 13, 17, 19, 13, 17, 19, 691.60, 21.10, 62.44, 0.00, -7.81, 64.01, 353.75, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.60, 17.00, 17.00
2016/6/21, 21:47:23, 19827, 13, 15, 19, 13, 15, 19, 693.28, 21.11, 62.47, 0.00, -7.81, 64.01, 354.61, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.28, 15.00, 15.00
2016/6/21, 21:48:24, 19888, 12, 16, 17, 12, 16, 17, 688.10, 21.12, 62.49, 0.00, -7.81, 64.01, 351.96, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 688.10, 16.00, 16.00
2016/6/21, 21:49:24, 19948, 12, 16, 17, 12, 16, 17, 694.98, 21.12, 62.52, 0.00, -7.81, 64.01, 355.48, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 694.98, 16.00, 16.00
2016/6/21, 21:50:25, 20009, 13, 17, 18, 13, 17, 18, 685.42, 21.10, 62.59, 0.00, -7.81, 64.01, 350.59, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.42, 17.00, 17.00
2016/6/21, 21:51:25, 20070, 12, 16, 16, 12, 16, 16, 691.03, 21.09, 62.67, 0.00, -7.81, 64.01, 353.46, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.03, 16.00, 16.00
2016/6/21, 21:52:26, 20130, 13, 16, 16, 13, 16, 16, 687.27, 21.10, 62.69, 0.00, -7.81, 64.01, 351.54, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 687.27, 16.00, 16.00
2016/6/21, 21:53:26, 20191, 13, 16, 18, 13, 16, 18, 682.71, 21.08, 62.72, 0.00, -7.81, 64.01, 349.20, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 682.71, 16.00, 16.00
2016/6/21, 21:54:27, 20251, 14, 17, 18, 14, 17, 18, 691.07, 21.08, 62.78, 0.00, -7.81, 64.01, 353.48, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.07, 17.00, 17.00
2016/6/21, 21:55:27, 20312, 13, 16, 17, 13, 16, 17, 685.42, 21.10, 62.72, 0.00, -7.81, 64.01, 350.59, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.42, 16.00, 16.00
2016/6/21, 21:56:28, 20372, 13, 16, 17, 13, 16, 17, 685.60, 21.07, 62.83, 0.00, -7.81, 64.01, 350.69, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.60, 16.00, 16.00
2016/6/21, 21:57:28, 20433, 14, 17, 18, 14, 17, 18, 692.99, 21.06, 62.90, 0.00, -7.81, 64.01, 354.46, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 692.99, 17.00, 17.00
2016/6/21, 21:58:29, 20493, 13, 18, 19, 13, 18, 19, 691.39, 21.07, 62.87, 0.00, -7.81, 64.01, 353.65, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.39, 18.00, 18.00
2016/6/21, 21:59:30, 20554, 12, 17, 19, 12, 17, 19, 693.82, 21.09, 62.82, 0.00, -7.81, 64.01, 354.89, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.82, 17.00, 17.00
2016/6/21, 22:0:30, 20614, 12, 15, 18, 12, 15, 18, 693.93, 21.06, 62.91, 0.00, -7.81, 64.01, 354.94, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.93, 15.00, 15.00
2016/6/21, 22:1:31, 20675, 14, 18, 18, 14, 18, 18, 692.77, 21.04, 62.92, 0.00, -7.81, 64.01, 354.35, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 692.77, 18.00, 18.00
2016/6/21, 22:2:31, 20735, 13, 17, 18, 13, 17, 18, 703.92, 21.03, 62.91, 0.00, -7.81, 64.01, 360.06, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 703.92, 17.00, 17.00
2016/6/21, 22:3:32, 20796, 13, 17, 18, 13, 17, 18, 692.26, 21.03, 62.85, 0.00, -7.81, 64.01, 354.09, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 692.26, 17.00, 17.00
2016/6/21, 22:4:32, 20857, 14, 17, 18, 14, 17, 18, 678.47, 21.02, 62.88, 0.00, -7.81, 64.01, 347.04, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 678.47, 17.00, 17.00
2016/6/21, 22:5:33, 20917, 14, 18, 19, 14, 18, 19, 688.97, 21.03, 62.80, 0.00, -7.81, 64.01, 352.41, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 688.97, 18.00, 18.00
2016/6/21, 22:6:33, 20978, 14, 18, 19, 14, 18, 19, 691.61, 21.03, 62.80, 0.00, -7.81, 64.01, 353.76, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.61, 18.00, 18.00
2016/6/21, 22:7:34, 21038, 13, 16, 17, 13, 16, 17, 696.28, 21.04, 62.82, 0.00, -7.81, 64.01, 356.15, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 696.28, 16.00, 16.00
2016/6/21, 22:8:34, 21099, 13, 16, 17, 13, 16, 17, 685.24, 21.11, 62.73, 0.00, -7.81, 64.01, 350.50, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.24, 16.00, 16.00
2016/6/21, 22:9:35, 21159, 13, 18, 18, 13, 18, 18, 690.34, 21.32, 62.20, 0.00, -7.81, 64.01, 353.11, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.34, 18.00, 18.00
2016/6/21, 22:10:35, 21220, 13, 16, 19, 13, 16, 19, 689.00, 21.47, 61.71, 0.00, -7.81, 64.01, 352.43, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.00, 16.00, 16.00
2016/6/21, 22:11:36, 21280, 14, 18, 19, 14, 18, 19, 693.53, 21.59, 61.41, 0.00, -7.81, 64.01, 354.74, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.53, 18.00, 18.00
2016/6/21, 22:12:37, 21341, 13, 17, 21, 13, 17, 21, 684.15, 21.68, 61.16, 0.00, -7.81, 64.01, 349.94, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.15, 17.00, 17.00
2016/6/21, 22:13:37, 21401, 12, 16, 17, 12, 16, 17, 688.14, 21.74, 60.89, 0.00, -7.81, 64.01, 351.98, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 688.14, 16.00, 16.00
2016/6/21, 22:14:38, 21462, 13, 17, 18, 13, 17, 18, 691.94, 21.79, 60.69, 0.00, -7.81, 64.01, 353.93, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.94, 17.00, 17.00
2016/6/21, 22:15:38, 21522, 14, 18, 19, 14, 18, 19, 695.12, 21.83, 60.60, 0.00, -7.81, 64.01, 355.56, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 695.12, 18.00, 18.00
2016/6/21, 22:16:39, 21583, 13, 17, 19, 13, 17, 19, 681.40, 21.86, 60.53, 0.00, -7.81, 64.01, 348.54, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 681.40, 17.00, 17.00
2016/6/21, 22:17:39, 21643, 14, 17, 17, 14, 17, 17, 688.93, 21.89, 60.46, 0.00, -7.81, 64.01, 352.39, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 688.93, 17.00, 17.00
2016/6/21, 22:18:40, 21704, 13, 18, 20, 13, 18, 20, 681.76, 21.89, 60.45, 0.00, -7.81, 64.01, 348.72, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 681.76, 18.00, 18.00
2016/6/21, 22:19:40, 21765, 13, 17, 18, 13, 17, 18, 680.75, 21.91, 60.41, 0.00, -7.81, 64.01, 348.20, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 680.75, 17.00, 17.00
2016/6/21, 22:20:41, 21825, 13, 16, 17, 13, 16, 17, 690.92, 21.94, 60.36, 0.00, -7.81, 64.01, 353.41, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.92, 16.00, 16.00
2016/6/21, 22:21:41, 21885, 13, 16, 17, 13, 16, 17, 686.07, 21.94, 60.34, 0.00, -7.81, 64.01, 350.92, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.07, 16.00, 16.00
2016/6/21, 22:22:41, 21945, 12, 15, 16, 12, 15, 16, 696.18, 21.94, 60.36, 0.00, -7.81, 64.01, 356.09, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 696.18, 15.00, 15.00
2016/6/21, 22:23:41, 22005, 14, 18, 19, 14, 18, 19, 685.44, 21.94, 60.43, 0.00, -7.81, 64.01, 350.60, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.44, 18.00, 18.00
2016/6/21, 22:24:41, 22066, 13, 18, 21, 13, 18, 21, 695.59, 21.94, 60.43, 0.00, -7.81, 64.01, 355.80, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 695.59, 18.00, 18.00
2016/6/21, 22:25:42, 22126, 14, 17, 19, 14, 17, 19, 689.55, 21.96, 60.35, 0.00, -7.81, 64.01, 352.70, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 689.55, 17.00, 17.00
2016/6/21, 22:26:43, 22187, 14, 17, 17, 14, 17, 17, 678.43, 21.97, 60.33, 0.00, -7.81, 64.01, 347.02, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 678.43, 17.00, 17.00
2016/6/21, 22:27:43, 22247, 14, 18, 20, 14, 18, 20, 685.78, 21.98, 60.33, 0.00, -7.81, 64.01, 350.78, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.78, 18.00, 18.00
2016/6/21, 22:28:44, 22308, 14, 17, 18, 14, 17, 18, 684.62, 21.97, 60.40, 0.00, -7.81, 64.01, 350.19, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.62, 17.00, 17.00
2016/6/21, 22:29:44, 22368, 13, 16, 17, 13, 16, 17, 681.46, 21.99, 60.37, 0.00, -7.81, 64.01, 348.57, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 681.46, 16.00, 16.00
2016/6/21, 22:30:44, 22428, 12, 15, 16, 12, 15, 16, 693.23, 22.02, 60.29, 0.00, -7.81, 64.01, 354.58, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.23, 15.00, 15.00
2016/6/21, 22:31:44, 22488, 13, 17, 17, 13, 17, 17, 685.81, 22.02, 60.34, 0.00, -7.81, 64.01, 350.79, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.81, 17.00, 17.00
2016/6/21, 22:32:44, 22548, 12, 16, 17, 12, 16, 17, 691.32, 22.00, 60.41, 0.00, -7.81, 64.01, 353.61, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.32, 16.00, 16.00
2016/6/21, 22:33:45, 22609, 12, 16, 17, 12, 16, 17, 688.03, 21.99, 60.45, 0.00, -7.81, 64.01, 351.93, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 688.03, 16.00, 16.00
2016/6/21, 22:34:45, 22670, 13, 18, 20, 13, 18, 20, 686.98, 21.98, 60.49, 0.00, -7.81, 64.01, 351.39, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.98, 18.00, 18.00
2016/6/21, 22:35:46, 22730, 14, 17, 20, 14, 17, 20, 693.53, 21.96, 60.49, 0.00, -7.81, 64.01, 354.74, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.53, 17.00, 17.00
2016/6/21, 22:36:46, 22791, 13, 17, 18, 13, 17, 18, 693.53, 21.96, 60.45, 0.00, -7.81, 64.01, 354.74, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.53, 17.00, 17.00
2016/6/21, 22:37:47, 22851, 13, 16, 17, 13, 16, 17, 691.32, 21.96, 60.50, 0.00, -7.81, 64.01, 353.61, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.32, 16.00, 16.00
2016/6/21, 22:38:47, 22912, 13, 17, 19, 13, 17, 19, 701.82, 21.94, 60.59, 0.00, -7.81, 64.01, 358.98, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 701.82, 17.00, 17.00
2016/6/21, 22:39:48, 22972, 14, 18, 20, 14, 18, 20, 683.47, 21.92, 60.66, 0.00, -7.81, 64.01, 349.59, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 683.47, 18.00, 18.00
2016/6/21, 22:40:49, 23033, 13, 17, 18, 13, 17, 18, 686.40, 21.90, 60.77, 0.00, -7.81, 64.01, 351.09, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 686.40, 17.00, 17.00
2016/6/21, 22:41:49, 23093, 13, 17, 18, 13, 17, 18, 680.75, 21.88, 60.81, 0.00, -7.81, 64.01, 348.20, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 680.75, 17.00, 17.00
2016/6/21, 22:42:50, 23154, 13, 18, 19, 13, 18, 19, 683.47, 21.87, 60.85, 0.00, -7.81, 64.01, 349.59, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 683.47, 18.00, 18.00
2016/6/21, 22:43:50, 23214, 13, 16, 18, 13, 16, 18, 690.89, 21.85, 60.91, 0.00, -7.81, 64.01, 353.39, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.89, 16.00, 16.00
2016/6/21, 22:44:51, 23275, 14, 18, 20, 14, 18, 20, 693.10, 21.85, 60.90, 0.00, -7.81, 64.01, 354.52, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.10, 18.00, 18.00
2016/6/21, 22:45:51, 23335, 13, 18, 19, 13, 18, 19, 687.67, 21.83, 60.93, 0.00, -7.81, 64.01, 351.74, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 687.67, 18.00, 18.00
2016/6/21, 22:46:52, 23396, 13, 17, 18, 13, 17, 18, 682.13, 21.77, 61.09, 0.00, -7.81, 64.01, 348.91, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 682.13, 17.00, 17.00
2016/6/21, 22:47:52, 23457, 13, 15, 16, 13, 15, 16, 693.71, 21.73, 61.17, 0.00, -7.81, 64.01, 354.83, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 693.71, 15.00, 15.00
2016/6/21, 22:48:52, 23517, 13, 15, 17, 13, 15, 17, 690.86, 21.69, 61.29, 0.00, -7.81, 64.01, 353.38, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 690.86, 15.00, 15.00
2016/6/21, 22:49:53, 23577, 13, 17, 18, 13, 17, 18, 685.46, 21.67, 61.35, 0.00, -7.81, 64.01, 350.61, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 685.46, 17.00, 17.00
2016/6/21, 22:50:53, 23638, 13, 17, 18, 13, 17, 18, 691.79, 21.63, 61.45, 0.00, -7.81, 64.01, 353.85, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 691.79, 17.00, 17.00
2016/6/21, 22:51:54, 23698, 13, 17, 19, 13, 17, 19, 683.68, 21.57, 61.62, 0.00, -7.81, 64.01, 349.70, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 683.68, 17.00, 17.00
2016/6/21, 22:52:54, 23759, 14, 18, 20, 14, 18, 20, 684.15, 21.52, 61.75, 0.00, -7.81, 64.01, 349.94, 1023.00, 1023.00, 1023.00, 1023.00, 0.00, -7.81, 64.01, 684.15, 18.00, 18.00
