Box01_39_03_04...New Logging Session...2016/6/21, 16:17:29, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2016/6/21, 16:28:31, 664, 8, 11, 13, 8, 11, 13, 525.16, 22.38, 58.66, 0.00, 6.84, 34.57, 268.62, 92.09, 93.13, 130.78, 93.13, 0.00, 6.84, 34.57, 525.16, 11.00, 11.00
2016/6/21, 16:29:31, 725, 8, 10, 12, 8, 10, 12, 523.73, 22.37, 58.83, 0.00, 4.89, 38.09, 267.89, 92.06, 93.20, 130.96, 93.20, 0.00, 4.89, 38.09, 523.73, 10.00, 10.00
2016/6/21, 16:30:32, 785, 8, 10, 12, 8, 10, 12, 519.51, 22.41, 58.59, 0.00, 3.99, 38.51, 265.73, 92.18, 93.38, 130.89, 93.38, 0.00, 3.99, 38.51, 519.51, 10.00, 10.00
2016/6/21, 16:31:32, 845, 8, 10, 10, 8, 10, 10, 520.29, 22.35, 58.80, 0.00, 6.18, 37.85, 266.13, 92.17, 93.24, 131.02, 93.24, 0.00, 6.18, 37.85, 520.29, 10.00, 10.00
2016/6/21, 16:32:32, 905, 8, 11, 11, 8, 11, 11, 519.68, 22.34, 58.92, 0.00, 2.63, 38.83, 265.81, 92.06, 93.33, 130.91, 93.33, 0.00, 2.63, 38.83, 519.68, 11.00, 11.00
2016/6/21, 16:33:32, 965, 8, 11, 13, 8, 11, 13, 517.22, 22.36, 58.84, 0.00, 4.57, 37.59, 264.56, 92.17, 93.33, 130.89, 93.33, 0.00, 4.57, 37.59, 517.22, 11.00, 11.00
2016/6/21, 16:34:32, 1025, 8, 10, 11, 8, 10, 11, 525.43, 22.42, 58.84, 0.00, 6.83, 34.32, 268.76, 92.11, 93.15, 130.85, 93.15, 0.00, 6.83, 34.32, 525.43, 10.00, 10.00
2016/6/21, 16:35:32, 1085, 8, 11, 11, 8, 11, 11, 521.38, 22.44, 58.77, 0.00, 3.28, 38.08, 266.69, 92.17, 93.41, 130.89, 93.41, 0.00, 3.28, 38.08, 521.38, 11.00, 11.00
2016/6/21, 16:36:32, 1145, 8, 10, 11, 8, 10, 11, 522.50, 22.39, 58.83, 0.00, 8.77, 35.09, 267.26, 92.28, 93.20, 130.96, 93.20, 0.00, 8.77, 35.09, 522.50, 10.00, 10.00
2016/6/21, 16:37:32, 1206, 9, 11, 12, 9, 11, 12, 532.24, 22.38, 58.90, 0.00, 0.69, 43.11, 272.24, 92.13, 93.52, 131.06, 93.52, 0.00, 0.69, 43.11, 532.24, 11.00, 11.00
2016/6/21, 16:38:32, 1266, 8, 10, 11, 8, 10, 11, 518.41, 22.34, 59.07, 0.00, 3.28, 39.34, 265.17, 92.09, 93.33, 130.96, 93.33, 0.00, 3.28, 39.34, 518.41, 10.00, 10.00
2016/6/21, 16:39:33, 1326, 8, 10, 10, 8, 10, 10, 526.70, 22.36, 59.05, 0.00, 2.95, 38.84, 269.41, 92.15, 93.41, 131.02, 93.41, 0.00, 2.95, 38.84, 526.70, 10.00, 10.00
2016/6/21, 16:40:33, 1386, 8, 10, 10, 8, 10, 10, 519.08, 22.35, 59.26, 0.00, 3.03, 41.73, 265.51, 92.11, 93.36, 131.11, 93.36, 0.00, 3.03, 41.73, 519.08, 10.00, 10.00
2016/6/21, 16:41:33, 1446, 9, 12, 13, 9, 12, 13, 526.95, 22.31, 59.40, 0.00, 4.57, 39.86, 269.54, 92.13, 93.30, 131.07, 93.30, 0.00, 4.57, 39.86, 526.95, 12.00, 12.00
2016/6/21, 16:42:33, 1506, 9, 12, 12, 9, 12, 12, 521.85, 22.33, 59.28, 0.00, 3.60, 39.35, 266.93, 92.06, 93.28, 131.00, 93.28, 0.00, 3.60, 39.35, 521.85, 12.00, 12.00
2016/6/21, 16:43:33, 1566, 8, 10, 11, 8, 10, 11, 519.89, 22.31, 59.37, 0.00, 3.60, 42.63, 265.93, 92.07, 93.30, 131.26, 93.30, 0.00, 3.60, 42.63, 519.89, 10.00, 10.00
2016/6/21, 16:44:33, 1626, 8, 10, 11, 8, 10, 11, 515.40, 22.30, 59.46, 0.00, 1.98, 42.37, 263.63, 92.02, 93.33, 131.02, 93.33, 0.00, 1.98, 42.37, 515.40, 10.00, 10.00
2016/6/21, 16:45:33, 1687, 8, 10, 12, 8, 10, 12, 515.44, 22.32, 59.42, 0.00, 4.89, 36.58, 263.65, 92.07, 93.22, 130.93, 93.22, 0.00, 4.89, 36.58, 515.44, 10.00, 10.00
2016/6/21, 16:46:33, 1747, 8, 11, 12, 8, 11, 12, 526.19, 22.37, 59.18, 0.00, 3.60, 37.58, 269.15, 92.07, 93.30, 130.93, 93.30, 0.00, 3.60, 37.58, 526.19, 11.00, 11.00
2016/6/21, 16:47:33, 1807, 8, 10, 11, 8, 10, 11, 525.29, 22.37, 59.14, 0.00, 0.37, 40.84, 268.69, 92.09, 93.50, 130.94, 93.50, 0.00, 0.37, 40.84, 525.29, 10.00, 10.00
2016/6/21, 16:48:34, 1867, 8, 11, 11, 8, 11, 11, 520.73, 22.33, 59.00, 0.00, 1.01, 39.07, 266.35, 92.04, 93.41, 130.85, 93.41, 0.00, 1.01, 39.07, 520.73, 11.00, 11.00
2016/6/21, 16:49:34, 1927, 8, 11, 11, 8, 11, 11, 523.95, 22.31, 59.08, 0.00, 3.60, 38.84, 268.00, 92.00, 93.22, 131.02, 93.22, 0.00, 3.60, 38.84, 523.95, 11.00, 11.00
2016/6/21, 16:50:34, 1987, 8, 11, 11, 8, 11, 11, 515.62, 22.28, 59.20, 0.00, 4.24, 38.85, 263.74, 92.13, 93.31, 131.06, 93.31, 0.00, 4.24, 38.85, 515.62, 11.00, 11.00
2016/6/21, 16:51:34, 2047, 8, 11, 12, 8, 11, 12, 519.60, 22.26, 59.34, 0.00, 5.21, 38.86, 265.78, 92.17, 93.30, 131.06, 93.30, 0.00, 5.21, 38.86, 519.60, 11.00, 11.00
2016/6/21, 16:52:34, 2107, 8, 10, 11, 8, 10, 11, 510.66, 22.27, 59.26, 0.00, 3.60, 41.12, 261.20, 92.04, 93.26, 131.15, 93.26, 0.00, 3.60, 41.12, 510.66, 10.00, 10.00
2016/6/21, 16:53:34, 2167, 8, 10, 12, 8, 10, 12, 519.13, 22.28, 59.26, 0.00, 2.95, 37.07, 265.54, 92.02, 93.28, 130.85, 93.28, 0.00, 2.95, 37.07, 519.13, 10.00, 10.00
2016/6/21, 16:54:34, 2227, 9, 11, 12, 9, 11, 12, 514.93, 22.36, 58.97, 0.00, 3.92, 35.81, 263.39, 92.07, 93.28, 130.85, 93.28, 0.00, 3.92, 35.81, 514.93, 11.00, 11.00
2016/6/21, 16:55:34, 2287, 8, 10, 11, 8, 10, 11, 518.01, 22.30, 59.04, 0.00, 3.60, 41.12, 264.96, 92.04, 93.26, 131.07, 93.26, 0.00, 3.60, 41.12, 518.01, 10.00, 10.00
2016/6/21, 16:56:34, 2347, 8, 9, 10, 8, 9, 10, 516.38, 22.24, 59.20, 0.00, 2.31, 40.85, 264.13, 92.07, 93.37, 131.13, 93.37, 0.00, 2.31, 40.85, 516.38, 9.00, 9.00
2016/6/21, 16:57:34, 2407, 8, 11, 11, 8, 11, 11, 524.17, 22.27, 59.27, 0.00, -0.60, 41.33, 268.11, 92.15, 93.61, 130.94, 93.61, 0.00, -0.60, 41.33, 524.17, 11.00, 11.00
2016/6/21, 16:58:34, 2467, 9, 11, 13, 9, 11, 13, 522.61, 22.31, 59.02, 0.00, 1.98, 39.33, 267.31, 92.13, 93.44, 130.94, 93.44, 0.00, 1.98, 39.33, 522.61, 11.00, 11.00
2016/6/21, 16:59:34, 2527, 8, 11, 11, 8, 11, 11, 524.13, 22.29, 58.98, 0.00, -0.92, 42.85, 268.09, 92.17, 93.65, 131.11, 93.65, 0.00, -0.92, 42.85, 524.13, 11.00, 11.00
2016/6/21, 17:0:34, 2587, 7, 9, 10, 7, 9, 10, 521.41, 22.23, 59.27, 0.00, 1.66, 40.09, 266.70, 92.00, 93.33, 130.93, 93.33, 0.00, 1.66, 40.09, 521.41, 9.00, 9.00
2016/6/21, 17:1:34, 2648, 8, 10, 11, 8, 10, 11, 526.23, 22.26, 59.14, 0.00, 3.28, 37.83, 269.17, 92.19, 93.43, 130.89, 93.43, 0.00, 3.28, 37.83, 526.23, 10.00, 10.00
2016/6/21, 17:2:34, 2708, 8, 10, 11, 8, 10, 11, 522.43, 22.27, 59.07, 0.00, -0.60, 39.31, 267.22, 92.09, 93.56, 130.87, 93.56, 0.00, -0.60, 39.31, 522.43, 10.00, 10.00
2016/6/21, 17:3:35, 2768, 9, 11, 11, 9, 11, 11, 525.00, 22.25, 58.69, 0.00, -2.21, 37.78, 268.54, 91.91, 93.46, 130.65, 93.46, 0.00, -2.21, 37.78, 525.00, 11.00, 11.00
2016/6/21, 17:4:35, 2828, 8, 9, 10, 8, 9, 10, 528.87, 22.22, 58.99, 0.00, 1.34, 39.83, 270.52, 92.17, 93.52, 130.96, 93.52, 0.00, 1.34, 39.83, 528.87, 9.00, 9.00
2016/6/21, 17:5:35, 2888, 8, 11, 11, 8, 11, 11, 522.79, 22.20, 59.39, 0.00, 0.69, 46.40, 267.41, 92.13, 93.52, 131.39, 93.52, 0.00, 0.69, 46.40, 522.79, 11.00, 11.00
2016/6/21, 17:6:35, 2948, 9, 11, 12, 9, 11, 12, 524.06, 22.13, 59.78, 0.00, 4.89, 40.62, 268.06, 92.06, 93.20, 131.19, 93.20, 0.00, 4.89, 40.62, 524.06, 11.00, 11.00
2016/6/21, 17:7:35, 3008, 8, 10, 12, 8, 10, 12, 517.11, 22.13, 59.70, 0.00, 1.98, 45.91, 264.50, 92.15, 93.46, 131.44, 93.46, 0.00, 1.98, 45.91, 517.11, 10.00, 10.00
2016/6/21, 17:8:35, 3068, 8, 11, 12, 8, 11, 12, 502.44, 21.87, 59.63, 0.00, -1.57, 43.85, 257.00, 91.78, 93.30, 130.96, 93.30, 0.00, -1.57, 43.85, 502.44, 11.00, 11.00
2016/6/21, 17:9:35, 3128, 8, 11, 12, 8, 11, 12, 515.95, 21.73, 59.07, 0.00, -3.18, 42.07, 263.91, 91.63, 93.24, 130.80, 93.24, 0.00, -3.18, 42.07, 515.95, 11.00, 11.00
2016/6/21, 17:10:35, 3188, 8, 10, 10, 8, 10, 10, 502.37, 21.92, 59.04, 0.00, 2.63, 41.61, 256.96, 92.04, 93.31, 131.13, 93.31, 0.00, 2.63, 41.61, 502.37, 10.00, 10.00
2016/6/21, 17:11:35, 3248, 8, 11, 12, 8, 11, 12, 494.33, 22.15, 58.78, 0.00, 1.66, 40.85, 252.85, 92.04, 93.37, 131.06, 93.37, 0.00, 1.66, 40.85, 494.33, 11.00, 11.00
2016/6/21, 17:12:36, 3309, 8, 10, 11, 8, 10, 11, 493.32, 22.20, 58.78, 0.00, 3.60, 40.86, 252.33, 92.26, 93.48, 131.30, 93.48, 0.00, 3.60, 40.86, 493.32, 10.00, 10.00
2016/6/21, 17:13:36, 3369, 8, 10, 11, 8, 10, 11, 487.31, 22.25, 58.75, 0.00, 1.66, 42.36, 249.26, 92.17, 93.50, 131.24, 93.50, 0.00, 1.66, 42.36, 487.31, 10.00, 10.00
2016/6/21, 17:14:36, 3429, 7, 9, 10, 7, 9, 10, 483.76, 22.24, 58.87, 0.00, 4.57, 42.64, 247.44, 92.19, 93.35, 131.43, 93.35, 0.00, 4.57, 42.64, 483.76, 9.00, 9.00
2016/6/21, 17:15:36, 3489, 8, 11, 11, 8, 11, 11, 492.27, 22.21, 59.11, 0.00, 2.63, 43.38, 251.80, 92.15, 93.43, 131.30, 93.43, 0.00, 2.63, 43.38, 492.27, 11.00, 11.00
2016/6/21, 17:16:36, 3549, 8, 9, 10, 8, 9, 10, 499.87, 22.31, 59.00, 0.00,  0.04, 39.82, 255.69, 91.96, 93.39, 130.94, 93.39, 0.00,  0.04, 39.82, 499.87, 9.00, 9.00
2016/6/21, 17:17:36, 3609, 7, 8, 8, 7, 8, 8, 477.46, 22.60, 58.10, 0.00, -1.89, 35.51, 244.22, 91.93, 93.46, 130.57, 93.46, 0.00, -1.89, 35.51, 477.46, 8.00, 8.00
2016/6/21, 17:18:36, 3669, 8, 11, 11, 8, 11, 11, 490.39, 22.76, 57.35, 0.00,  0.04, 37.80, 250.83, 92.02, 93.44, 130.81, 93.44, 0.00,  0.04, 37.80, 490.39, 11.00, 11.00
2016/6/21, 17:19:36, 3729, 8, 11, 11, 8, 11, 11, 498.57, 22.66, 57.62, 0.00, -0.60, 41.08, 255.02, 92.28, 93.74, 131.02, 93.74, 0.00, -0.60, 41.08, 498.57, 11.00, 11.00
2016/6/21, 17:20:36, 3789, 8, 9, 11, 8, 9, 11, 487.42, 22.44, 58.47, 0.00, -0.92, 43.86, 249.31, 92.19, 93.67, 131.17, 93.67, 0.00, -0.92, 43.86, 487.42, 9.00, 9.00
2016/6/21, 17:21:36, 3849, 8, 10, 11, 8, 10, 11, 484.27, 22.31, 58.93, 0.00, 1.01, 40.34, 247.70, 92.06, 93.43, 131.04, 93.43, 0.00, 1.01, 40.34, 484.27, 10.00, 10.00
2016/6/21, 17:22:36, 3909, 8, 10, 11, 8, 10, 11, 490.64, 22.31, 59.03, 0.00, 1.66, 41.10, 250.96, 92.09, 93.43, 131.11, 93.43, 0.00, 1.66, 41.10, 490.64, 10.00, 10.00
2016/6/21, 17:23:36, 3970, 8, 10, 10, 8, 10, 10, 475.40, 22.26, 59.16, 0.00, 1.98, 40.34, 243.17, 92.09, 93.41, 131.09, 93.41, 0.00, 1.98, 40.34, 475.40, 10.00, 10.00
2016/6/21, 17:24:37, 4030, 8, 10, 10, 8, 10, 10, 480.65, 22.22, 59.25, 0.00, -2.21, 46.12, 245.85, 91.94, 93.50, 131.19, 93.50, 0.00, -2.21, 46.12, 480.65, 10.00, 10.00
2016/6/21, 17:25:37, 4090, 8, 9, 12, 8, 9, 12, 481.41, 22.25, 59.19, 0.00, 0.37, 41.85, 246.24, 91.87, 93.28, 131.07, 93.28, 0.00, 0.37, 41.85, 481.41, 9.00, 9.00
2016/6/21, 17:26:37, 4150, 7, 10, 12, 7, 10, 12, 481.12, 22.25, 59.15, 0.00, 2.63, 40.60, 246.09, 92.04, 93.31, 131.06, 93.31, 0.00, 2.63, 40.60, 481.12, 10.00, 10.00
2016/6/21, 17:27:37, 4210, 8, 8, 9, 8, 8, 9, 476.70, 22.17, 59.28, 0.00, -0.60, 45.38, 243.83, 92.07, 93.54, 131.30, 93.54, 0.00, -0.60, 45.38, 476.70, 8.00, 8.00
2016/6/21, 17:28:37, 4270, 8, 10, 10, 8, 10, 10, 464.61, 22.13, 59.38, 0.00, 1.01, 42.11, 237.65, 92.09, 93.46, 131.15, 93.46, 0.00, 1.01, 42.11, 464.61, 10.00, 10.00
2016/6/21, 17:29:37, 4331, 8, 11, 12, 8, 11, 12, 484.67, 22.11, 59.08, 0.00, 1.34, 39.08, 247.91, 91.83, 93.19, 130.85, 93.19, 0.00, 1.34, 39.08, 484.67, 11.00, 11.00
2016/6/21, 17:30:38, 4391, 8, 10, 11, 8, 10, 11, 481.66, 22.05, 59.03, 0.00, 0.37, 40.08, 246.37, 92.00, 93.41, 130.96, 93.41, 0.00, 0.37, 40.08, 481.66, 10.00, 10.00
2016/6/21, 17:31:38, 4451, 8, 9, 10, 8, 9, 10, 493.72, 22.05, 58.83, 0.00, 3.92, 36.06, 252.54, 91.98, 93.19, 130.83, 93.19, 0.00, 3.92, 36.06, 493.72, 9.00, 9.00
2016/6/21, 17:32:38, 4511, 8, 9, 10, 8, 9, 10, 483.80, 22.01, 58.70, 0.00,  0.04, 38.81, 247.46, 92.00, 93.43, 130.81, 93.43, 0.00,  0.04, 38.81, 483.80, 9.00, 9.00
2016/6/21, 17:33:38, 4571, 8, 10, 11, 8, 10, 11, 513.27, 22.02, 58.36, 0.00, 1.66, 37.06, 262.54, 91.96, 93.30, 130.74, 93.30, 0.00, 1.66, 37.06, 513.27, 10.00, 10.00
2016/6/21, 17:34:38, 4631, 8, 10, 11, 8, 10, 11, 503.89, 22.03, 58.61, 0.00, 2.31, 39.08, 257.74, 91.89, 93.19, 130.98, 93.19, 0.00, 2.31, 39.08, 503.89, 10.00, 10.00
2016/6/21, 17:35:38, 4692, 8, 9, 10, 8, 9, 10, 495.75, 22.04, 58.79, 0.00, 1.66, 40.59, 253.57, 91.94, 93.28, 131.02, 93.28, 0.00, 1.66, 40.59, 495.75, 9.00, 9.00
2016/6/21, 17:36:39, 4752, 8, 8, 8, 8, 8, 8, 498.97, 22.09, 58.76, 0.00, 1.98, 41.86, 255.22, 92.11, 93.43, 131.19, 93.43, 0.00, 1.98, 41.86, 498.97, 8.00, 8.00
2016/6/21, 17:37:39, 4812, 8, 10, 11, 8, 10, 11, 499.22, 22.07, 58.89, 0.00, 1.66, 43.12, 255.35, 92.13, 93.46, 131.22, 93.46, 0.00, 1.66, 43.12, 499.22, 10.00, 10.00
2016/6/21, 17:38:39, 4872, 8, 10, 11, 8, 10, 11, 493.32, 22.03, 59.13, 0.00, 4.57, 40.11, 252.33, 92.07, 93.24, 131.17, 93.24, 0.00, 4.57, 40.11, 493.32, 10.00, 10.00
2016/6/21, 17:39:39, 4932, 8, 9, 10, 8, 9, 10, 478.98, 22.08, 58.99, 0.00, 0.69, 42.10, 245.00, 91.96, 93.35, 131.15, 93.35, 0.00, 0.69, 42.10, 478.98, 9.00, 9.00
2016/6/21, 17:40:39, 4992, 8, 11, 12, 8, 11, 12, 478.91, 22.10, 58.93, 0.00, 2.31, 42.12, 244.96, 92.11, 93.41, 131.20, 93.41, 0.00, 2.31, 42.12, 478.91, 11.00, 11.00
2016/6/21, 17:41:39, 5052, 8, 11, 12, 8, 11, 12, 481.08, 22.09, 58.99, 0.00, 2.63, 44.39, 246.07, 92.19, 93.46, 131.31, 93.46, 0.00, 2.63, 44.39, 481.08, 11.00, 11.00
2016/6/21, 17:42:39, 5112, 8, 10, 11, 8, 10, 11, 467.47, 22.10, 59.03, 0.00, 2.63, 42.37, 239.11, 92.02, 93.30, 131.35, 93.30, 0.00, 2.63, 42.37, 467.47, 10.00, 10.00
2016/6/21, 17:43:39, 5172, 8, 10, 12, 8, 10, 12, 470.98, 22.12, 59.01, 0.00, 0.37, 45.13, 240.91, 92.04, 93.44, 131.33, 93.44, 0.00, 0.37, 45.13, 470.98, 10.00, 10.00
2016/6/21, 17:44:39, 5232, 8, 10, 10, 8, 10, 10, 475.33, 22.11, 59.13, 0.00, 4.57, 43.65, 243.13, 92.15, 93.31, 131.44, 93.31, 0.00, 4.57, 43.65, 475.33, 10.00, 10.00
2016/6/21, 17:45:39, 5292, 8, 10, 10, 8, 10, 10, 463.56, 22.12, 59.23, 0.00, 1.01, 46.40, 237.11, 92.07, 93.44, 131.52, 93.44, 0.00, 1.01, 46.40, 463.56, 10.00, 10.00
2016/6/21, 17:46:39, 5352, 7, 9, 9, 7, 9, 9, 487.42, 22.08, 59.39, 0.00, -0.28, 46.14, 249.31, 92.24, 93.69, 131.43, 93.69, 0.00, -0.28, 46.14, 487.42, 9.00, 9.00
2016/6/21, 17:47:39, 5412, 7, 8, 10, 7, 8, 10, 482.21, 22.06, 59.37, 0.00,  0.04, 45.89, 246.65, 92.09, 93.52, 131.37, 93.52, 0.00,  0.04, 45.89, 482.21, 8.00, 8.00
2016/6/21, 17:48:40, 5473, 8, 9, 10, 8, 9, 10, 473.15, 22.06, 59.32, 0.00, 3.92, 44.40, 242.02, 92.17, 93.37, 131.43, 93.37, 0.00, 3.92, 44.40, 473.15, 9.00, 9.00
2016/6/21, 17:49:40, 5533, 8, 10, 11, 8, 10, 11, 471.09, 22.08, 59.30, 0.00, 4.57, 41.88, 240.96, 92.20, 93.37, 131.28, 93.37, 0.00, 4.57, 41.88, 471.09, 10.00, 10.00
2016/6/21, 17:50:40, 5593, 8, 10, 11, 8, 10, 11, 463.71, 22.04, 59.38, 0.00, 4.57, 42.89, 237.19, 92.24, 93.41, 131.50, 93.41, 0.00, 4.57, 42.89, 463.71, 10.00, 10.00
2016/6/21, 17:51:41, 5654, 8, 10, 11, 8, 10, 11, 468.45, 22.03, 59.47, 0.00, 2.95, 45.66, 239.61, 92.19, 93.44, 131.48, 93.44, 0.00, 2.95, 45.66, 468.45, 10.00, 10.00
2016/6/21, 17:52:41, 5714, 8, 9, 11, 8, 9, 11, 470.48, 22.07, 59.31, 0.00, 1.34, 44.38, 240.65, 92.11, 93.46, 131.28, 93.46, 0.00, 1.34, 44.38, 470.48, 9.00, 9.00
2016/6/21, 17:53:41, 5774, 8, 11, 12, 8, 11, 12, 475.69, 22.06, 59.27, 0.00, 1.66, 46.91, 243.31, 92.13, 93.46, 131.48, 93.46, 0.00, 1.66, 46.91, 475.69, 11.00, 11.00
2016/6/21, 17:54:41, 5834, 8, 11, 11, 8, 11, 11, 474.24, 22.01, 59.40, 0.00, 3.28, 46.17, 242.57, 92.20, 93.44, 131.54, 93.44, 0.00, 3.28, 46.17, 474.24, 11.00, 11.00
2016/6/21, 17:55:41, 5894, 8, 10, 11, 8, 10, 11, 477.32, 22.02, 59.35, 0.00, 3.92, 44.15, 244.15, 92.11, 93.31, 131.50, 93.31, 0.00, 3.92, 44.15, 477.32, 10.00, 10.00
2016/6/21, 17:56:41, 5954, 8, 10, 11, 8, 10, 11, 476.38, 22.00, 59.39, 0.00, 3.60, 46.17, 243.67, 92.22, 93.44, 131.52, 93.44, 0.00, 3.60, 46.17, 476.38, 10.00, 10.00
2016/6/21, 17:57:41, 6014, 8, 11, 12, 8, 11, 12, 466.82, 21.94, 59.54, 0.00, 1.01, 45.14, 238.78, 92.11, 93.48, 131.37, 93.48, 0.00, 1.01, 45.14, 466.82, 11.00, 11.00
2016/6/21, 17:58:41, 6074, 8, 9, 10, 8, 9, 10, 472.50, 21.94, 59.50, 0.00, 3.28, 45.92, 241.69, 92.11, 93.35, 131.50, 93.35, 0.00, 3.28, 45.92, 472.50, 9.00, 9.00
2016/6/21, 17:59:41, 6134, 9, 11, 12, 9, 11, 12, 473.41, 21.93, 59.53, 0.00, 3.60, 44.40, 242.15, 92.11, 93.33, 131.41, 93.33, 0.00, 3.60, 44.40, 473.41, 11.00, 11.00
2016/6/21, 18:0:41, 6194, 8, 11, 12, 8, 11, 12, 471.45, 21.91, 59.58, 0.00, 1.01, 46.15, 241.15, 92.07, 93.44, 131.46, 93.44, 0.00, 1.01, 46.15, 471.45, 11.00, 11.00
2016/6/21, 18:1:41, 6254, 9, 11, 11, 9, 11, 11, 471.71, 21.96, 59.44, 0.00, -0.60, 48.92, 241.28, 92.00, 93.46, 131.37, 93.46, 0.00, -0.60, 48.92, 471.71, 11.00, 11.00
2016/6/21, 18:2:41, 6314, 8, 10, 10, 8, 10, 10, 466.24, 21.94, 59.42, 0.00, 1.34, 47.16, 238.48, 92.19, 93.54, 131.56, 93.54, 0.00, 1.34, 47.16, 466.24, 10.00, 10.00
2016/6/21, 18:3:41, 6375, 9, 11, 11, 9, 11, 11, 469.50, 21.90, 59.54, 0.00, 3.92, 43.39, 240.15, 92.07, 93.28, 131.35, 93.28, 0.00, 3.92, 43.39, 469.50, 11.00, 11.00
2016/6/21, 18:4:42, 6435, 8, 12, 12, 8, 12, 12, 473.91, 21.90, 59.47, 0.00, 1.34, 46.41, 242.41, 92.02, 93.37, 131.48, 93.37, 0.00, 1.34, 46.41, 473.91, 12.00, 12.00
2016/6/21, 18:5:42, 6495, 9, 12, 15, 9, 12, 15, 471.81, 21.93, 59.37, 0.00, 0.37, 49.94, 241.33, 92.11, 93.52, 131.61, 93.52, 0.00, 0.37, 49.94, 471.81, 12.00, 12.00
2016/6/21, 18:6:42, 6555, 8, 10, 12, 8, 10, 12, 471.56, 21.89, 59.51, 0.00, 2.31, 46.67, 241.20, 92.09, 93.39, 131.54, 93.39, 0.00, 2.31, 46.67, 471.56, 10.00, 10.00
2016/6/21, 18:7:42, 6615, 8, 11, 13, 8, 11, 13, 479.91, 21.90, 59.54, 0.00, 1.45, 46.68, 245.47, 92.13, 93.47, 131.55, 93.47, 0.00, 1.45, 46.68, 479.91, 11.00, 11.00
2016/6/21, 18:8:43, 6676, 8, 10, 11, 8, 10, 11, 477.75, 21.91, 59.50, 0.00, 0.69, 46.40, 244.37, 92.09, 93.48, 131.41, 93.48, 0.00, 0.69, 46.40, 477.75, 10.00, 10.00
2016/6/21, 18:9:43, 6736, 8, 10, 12, 8, 10, 12, 474.31, 21.92, 59.38, 0.00, 1.98, 48.18, 242.61, 92.07, 93.39, 131.57, 93.39, 0.00, 1.98, 48.18, 474.31, 10.00, 10.00
2016/6/21, 18:10:43, 6796, 8, 10, 11, 8, 10, 11, 481.30, 21.92, 59.33, 0.00, 4.57, 44.66, 246.19, 92.13, 93.30, 131.46, 93.30, 0.00, 4.57, 44.66, 481.30, 10.00, 10.00
